TimeStamp,Summary,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Rain
1725085781,Partly Cloudy,17.8,17.8,0.38,17.2431,148,11.2056,1012.5,No
1709574541,Partly Cloudy,17.26111111,17.26111111,0.39,16.8728,150,11.3988,1012.61,No
1724137974,Mostly Cloudy,17.2,17.2,0.38,15.3111,158,11.2056,1012.88,No
1722858648,Mostly Cloudy,15.02222222,15.02222222,0.45,20.9139,168,9.982,1012.98,No
1709151679,Mostly Cloudy,13.92777778,13.92777778,0.47,13.3469,166,10.3523,1013.73,No
1731817263,Mostly Cloudy,12.36666667,12.36666667,0.57,9.4346,159,9.982,1014.17,No
1726016100,Mostly Cloudy,12.29444444,12.29444444,0.59,6.7781,152,15.8263,1014.46,No
1713259109,Mostly Cloudy,12.78888889,12.78888889,0.56,14.4095,160,15.3111,1014.45,No
1728366362,Partly Cloudy,9.533333333,8.677777778,0.76,7.084,310,15.8263,1013.49,No
1717621764,Mostly Cloudy,9.972222222,7.966666667,0.71,14.4256,310,15.8263,1013.41,No
1706846836,Partly Cloudy,4.911111111,4.911111111,0.91,1.0143,140,3.4454,1015.4,No
1729767010,Partly Cloudy,7.916666667,5.855555556,0.78,11.6725,320,15.8263,1013.19,No
1728973757,Partly Cloudy,7.383333333,4.755555556,0.82,14.6188,319,15.8263,1012.8,Yes
1733943889,Mostly Cloudy,7.972222222,5.894444444,0.82,11.8496,309,14.8764,1013.1,Yes
1732913585,Overcast,8.816666667,6.538888889,0.84,14.49,320,10.948,1013.14,Yes
1714290904,Mostly Cloudy,8.794444444,5.555555556,0.84,23.3289,320,10.948,1013.64,Yes
1710325161,Overcast,7.888888889,4.088888889,0.89,26.8387,330,11.2056,1014.12,Yes
1716147059,Overcast,7.8,4.333333333,0.96,22.7815,329,7.9695,1014.48,Yes
1708966120,Overcast,7.822222222,5.35,0.95,14.2163,328,6.118,1014.97,Yes
1711308835,Overcast,7.944444444,6.233333333,0.95,9.7727,299,10.0625,1015.66,Yes
1735352440,Overcast,8.077777778,5.455555556,0.94,15.778,291,11.27,1015.89,Yes
1715282873,Overcast,10.22777778,10.22777778,0.81,11.3183,291,11.27,1015.69,Yes
1711804458,Overcast,11.36111111,11.36111111,0.74,4.2021,292,11.0768,1015.59,Yes
1735364370,Mostly Cloudy,12.45,12.45,0.7,1.3041,173,11.27,1015.24,Yes
1704737811,Partly Cloudy,12.91666667,12.91666667,0.67,3.6869,129,11.2056,1014.77,Yes
1705862389,Partly Cloudy,12.55,12.55,0.62,6.4078,211,11.3988,1014.73,Yes
1710091695,Partly Cloudy,12.38333333,12.38333333,0.69,9.8049,176,11.2056,1014.49,Yes
1717289107,Partly Cloudy,10.22777778,10.22777778,0.75,8.4042,164,11.2056,1014.7,Yes
1708200954,Partly Cloudy,9.227777778,7.811111111,0.78,9.5151,152,9.982,1015.38,Yes
1729449659,Clear,7.827777778,6.622222222,0.87,7.3738,152,9.982,1015.81,Yes
1730513240,Clear,6.677777778,5.727777778,0.91,5.796,155,15.8263,1015.89,Yes
1714241493,Clear,6.122222222,4.938888889,0.91,6.279,156,14.168,1015.9,Yes
1710818886,Partly Cloudy,5.327777778,4.15,0.95,5.8926,157,8.1305,1015.92,Yes
1710818890,Clear,4.355555556,1.705555556,0.95,10.9158,190,3.3649,1015.89,Yes
1710818884,Mostly Cloudy,9.272222222,9.272222222,0.89,3.6386,194,15.0052,1007.55,Yes
1710818885,Partly Cloudy,4.261111111,2.866666667,0.92,6.0697,171,4.7495,1015.21,Yes
1710818890,Partly Cloudy,3.216666667,1.666666667,0.92,6.0697,178,5.2164,1015.18,No
1710818886,Partly Cloudy,3.905555556,2.516666667,0.92,5.8926,183,5.9248,1014.89,No
1710818889,Foggy,2.711111111,0.472222222,0.96,7.9695,167,0.5152,1014.29,No
1710818887,Foggy,3.816666667,2.644444444,1,5.2808,169,2.737,1014.35,No
1710818890,Clear,6.883333333,5.105555556,0.93,9.1126,135,5.6833,1014,No
1710818891,Mostly Cloudy,8.938888889,6.533333333,0.88,15.6814,132,11.2056,1013.53,No
1710818888,Mostly Cloudy,11.20555556,11.20555556,0.79,20.7046,141,9.982,1013.05,No
1710818889,Mostly Cloudy,12.85,12.85,0.7,20.1572,151,11.0285,1012.74,No
1710818889,Mostly Cloudy,13.96111111,13.96111111,0.63,23.9729,160,11.2056,1011.92,No
1710818887,Mostly Cloudy,14.97777778,14.97777778,0.51,23.9568,170,11.2056,1010.87,No
1710818890,Overcast,14.02777778,14.02777778,0.57,22.6849,150,11.3988,1009.99,No
1710818884,Mostly Cloudy,15.02222222,15.02222222,0.51,26.7743,160,11.2056,1008.85,No
1710818890,Mostly Cloudy,15.04444444,15.04444444,0.54,20.8817,160,9.982,1007.74,No
1710818886,Overcast,15.08888889,15.08888889,0.5,17.1948,151,10.3523,1007.07,No
1710818890,Overcast,14.95,14.95,0.51,14.1197,159,11.2056,1006.26,Yes
1710818884,Overcast,13.81666667,13.81666667,0.59,11.1251,140,11.2056,1005.77,Yes
1710818890,Overcast,12.91666667,12.91666667,0.64,11.6886,130,9.982,1005.19,Yes
1710818888,Overcast,13.83888889,13.83888889,0.59,14.2324,149,11.2056,1004.85,Yes
1710818888,Overcast,12.75555556,12.75555556,0.69,6.2629,235,15.8263,1005.49,Yes
1710818890,Overcast,12.65,12.65,0.74,18.1286,229,14.8764,1005.64,Yes
1710818888,Overcast,11.68888889,11.68888889,0.8,11.3183,211,15.7297,1005.45,Yes
1710818883,Overcast,10.62777778,10.62777778,0.88,6.5527,210,15.7297,1005.65,Yes
1710818883,Overcast,5.666666667,3.755555556,0.91,8.7262,303,9.9015,1012.87,Yes
1710818890,Overcast,10.05,10.05,0.92,6.6171,212,14.9569,1006.34,Yes
1710818886,Overcast,9.977777778,9.977777778,0.93,2.5921,168,11.9784,1006.47,Yes
1710818885,Overcast,9.777777778,9.377777778,0.95,5.4579,180,6.6976,1007.16,Yes
1710818885,Overcast,8.661111111,8.661111111,0.99,4.7334,226,10.8836,1007.18,Yes
1710818883,Overcast,7.55,4.261111111,0.95,20.3504,328,3.9767,1007.86,Yes
1710818882,Overcast,7.233333333,4.683333333,0.93,13.846,322,3.6708,1008.4,Yes
1710818884,Overcast,6.044444444,2.011111111,0.92,23.6187,319,3.7513,1008.86,Yes
1710818885,Overcast,6.094444444,2.233333333,0.85,22.0892,329,11.1251,1009.1,Yes
1710818886,Overcast,6.116666667,2.25,0.82,22.1697,331,7.1484,1010.06,No
1710818886,Overcast,6.066666667,2.705555556,0.86,17.7583,342,7.9051,1010.67,Yes
1710818884,Overcast,6.038888889,2.711111111,0.93,17.4524,324,10.9802,1011.06,Yes
1710818889,Overcast,6.888888889,3.205555556,0.93,22.4595,7,9.9498,1011.03,Yes
1710818887,Overcast,7.061111111,4.15,0.86,16.1161,10,7.9695,1011.14,No
1710818884,Overcast,6.038888889,2.344444444,0.93,20.4631,1,11.1251,1011.61,Yes
1710818884,Overcast,6.072222222,2.305555556,0.93,21.1393,0,10.4167,1011.86,Yes
1710818887,Overcast,5.044444444,1.055555556,0.93,20.6885,11,8.1949,1011.93,Yes
1710818885,Overcast,5.022222222,1.944444444,0.92,14.0231,10,8.05,1012.4,Yes
1710818888,Overcast,5.033333333,1.816666667,0.93,14.9408,6,7.3738,1013.23,No
1710818885,Overcast,5,2.438888889,0.93,11.1251,358,11.0446,1013.8,Yes
1710818883,Overcast,4.977777778,1.877777778,0.93,14.1197,339,8.05,1014.08,Yes
1710818890,Overcast,4.933333333,1.538888889,0.87,15.939,348,9.016,1013.96,Yes
1710818891,Overcast,4.466666667,1.277777778,0.92,13.9748,301,9.9015,1013.9,No
1710818886,Overcast,4.444444444,1.194444444,0.92,14.329,310,9.9015,1014.39,Yes
1710818887,Clear,4.011111111,1.044444444,0.83,12.1555,265,13.9104,1016.82,Yes
1710818891,Overcast,4.905555556,1.844444444,0.86,13.7977,320,9.9015,1014.18,Yes
1710818885,Overcast,4.883333333,2.35,0.83,10.8836,338,9.9015,1014.27,Yes
1710818885,Overcast,4.388888889,1.277777778,0.89,13.3952,322,9.016,1014.14,Yes
1710818889,Overcast,4.838888889,1.288888889,0.86,16.8889,320,11.1251,1014.11,Yes
1710818882,Overcast,4.811111111,1.483333333,0.83,15.3433,330,9.982,1014.41,Yes
1710818891,Mostly Cloudy,4.944444444,1.244444444,0.84,18.1769,337,9.982,1014.9,Yes
1710818884,Mostly Cloudy,7.2,4.166666667,0.65,17.3719,0,9.982,1014.98,Yes
1710818891,Partly Cloudy,7.777777778,5.022222222,0.67,16.261,352,11.2056,1014.97,Yes
1710818888,Mostly Cloudy,8.727777778,6.65,0.64,12.9122,359,11.4471,1015.52,Yes
1710818884,Mostly Cloudy,8.983333333,6.055555556,0.57,20.4953,339,11.2056,1015.64,No
1710818888,Partly Cloudy,10,7.1,0.5,23.2162,340,11.2056,1015.72,Yes
1710818886,Mostly Cloudy,10.09444444,10.09444444,0.55,19.2878,339,11.3988,1015.47,Yes
1710818890,Partly Cloudy,11.06111111,11.06111111,0.46,14.2646,337,11.2056,1015.24,No
1710818887,Partly Cloudy,10.13888889,10.13888889,0.42,12.558,337,11.2056,1015.14,Yes
1710818891,Partly Cloudy,11.01111111,11.01111111,0.42,9.3541,312,11.3988,1015.13,Yes
1710818890,Partly Cloudy,10.11666667,10.11666667,0.49,7.6636,335,11.2056,1015.39,No
1710818884,Partly Cloudy,7.916666667,7.916666667,0.57,4.4597,345,11.2056,1015.7,Yes
1710818887,Partly Cloudy,7.333333333,7.333333333,0.63,2.6243,350,11.0285,1016.2,Yes
1710818890,Partly Cloudy,5.05,5.05,0.75,3.059,275,11.2056,1016.83,Yes
1710818885,Clear,3.933333333,2.422222222,0.76,6.2629,268,15.8263,1017.12,No
1710818883,Partly Cloudy,4.094444444,2.583333333,0.77,6.3434,267,14.9569,1017.38,Yes
1710818889,Partly Cloudy,3.8,2.288888889,0.82,6.2146,270,15.7297,1017.32,Yes
1710818885,Clear,2.688888889,-0.155555556,0.85,10.2879,269,6.118,1017.42,Yes
1710818885,Clear,5.066666667,3.938888889,0.81,5.635,181,14.9569,1018.24,Yes
1710818886,Clear,2.6,0.961111111,0.85,6.0536,289,15.6492,1017.33,Yes
1710818887,Partly Cloudy,1.583333333,-0.161111111,0.92,5.9248,351,14.7315,1017.53,Yes
1710818883,Partly Cloudy,2.155555556,2.155555556,0.9,3.2361,271,13.6528,1017.7,Yes
1710818882,Clear,0.955555556,0.955555556,0.92,1.5939,165,6.118,1017.84,Yes
1710818886,Clear,0.955555556,0.955555556,0.92,4.5724,341,4.5885,1018.13,Yes
1710818889,Clear,5.594444444,5.594444444,0.82,0.2254,236,5.8765,1018.47,Yes
1710818890,Clear,9.822222222,7.777777778,0.66,14.49,110,9.982,1018.32,Yes
1710818888,Clear,11.07222222,11.07222222,0.54,1.6744,30,9.982,1018.59,Yes
1710818889,Partly Cloudy,11.05555556,11.05555556,0.48,6.9391,210,11.0285,1018.68,Yes
1710818889,Partly Cloudy,12.24444444,12.24444444,0.43,7.1323,246,11.2056,1018.49,Yes
1710818885,Partly Cloudy,12.85,12.85,0.41,9.1609,216,11.2056,1018.38,Yes
1710818889,Partly Cloudy,12.88888889,12.88888889,0.38,9.5795,199,10.3523,1018.35,Yes
1710818890,Partly Cloudy,12.91666667,12.91666667,0.4,9.4829,218,9.982,1017.58,Yes
1710818886,Partly Cloudy,13.88888889,13.88888889,0.46,10.3845,224,9.982,1017.37,Yes
1710818888,Partly Cloudy,13.02222222,13.02222222,0.48,12.2038,211,10.3523,1017.37,Yes
1710818890,Clear,12.38333333,12.38333333,0.49,12.4453,187,9.982,1017.24,Yes
1710818886,Clear,10.20555556,10.20555556,0.57,9.8371,187,9.982,1017.45,Yes
1710818888,Clear,9.144444444,8.088888889,0.62,7.6475,163,9.982,1017.83,Yes
1710818890,Clear,7.827777778,6.1,0.68,9.7405,160,9.982,1018.17,Yes
1710818889,Clear,7.733333333,6.672222222,0.65,6.7459,161,15.8263,1018.28,Yes
1710818883,Clear,7.144444444,6.138888889,0.69,6.2146,165,14.9569,1018.37,Yes
1710818885,Clear,6.016666667,4.783333333,0.74,6.4078,163,15.8263,1018.39,Yes
1710818888,Clear,5.461111111,4.077777778,0.76,6.601,180,15.8263,1018.49,Yes
1710818891,Partly Cloudy,8.244444444,5.988888889,0.72,13.3791,161,14.9569,1015.16,Yes
1710818883,Clear,3.838888889,2.194444444,0.82,6.6332,169,15.8263,1018.18,Yes
1724451597,Clear,2.244444444,2.244444444,0.91,3.4776,142,14.9086,1018.29,Yes
1723107363,Clear,2.022222222,0.227777778,0.93,6.2307,141,11.2539,1018.28,Yes
1735483373,Clear,2.172222222,-0.866666667,0.92,10.7065,121,5.0393,1018.08,Yes
1723638282,Clear,3.661111111,0.911111111,0.89,10.7226,130,6.9874,1018.6,Yes
1709592184,Clear,6.111111111,3.638888889,0.79,11.8979,141,9.5473,1018.66,Yes
1725813175,Partly Cloudy,10.00555556,10.00555556,0.66,11.4793,142,9.982,1018.38,Yes
1728277645,Clear,12.24444444,12.24444444,0.52,17.8066,160,9.982,1018.46,Yes
1727968746,Clear,12.93888889,12.93888889,0.5,19.6259,150,9.982,1018.34,Yes
1726959478,Partly Cloudy,13.98333333,13.98333333,0.5,20.6241,151,9.982,1017.86,Yes
1728661471,Partly Cloudy,15.09444444,15.09444444,0.44,16.0839,150,9.982,1017.26,Yes
1713325073,Partly Cloudy,16.25,16.25,0.43,14.7798,149,15.3111,1016.76,Yes
1735233795,Mostly Cloudy,17.26666667,17.26666667,0.41,16.1,159,9.982,1016.04,Yes
1735506059,Mostly Cloudy,17.28888889,17.28888889,0.38,16.2288,159,9.982,1015.06,Yes
1723319276,Overcast,17.38888889,17.38888889,0.37,14.1358,167,10.3523,1014.68,Yes
1708901180,Mostly Cloudy,17.28888889,17.28888889,0.38,14.49,159,9.982,1014.36,Yes
1727390846,Partly Cloudy,15.08888889,15.08888889,0.44,9.7083,158,9.982,1014.16,Yes
1721961672,Partly Cloudy,11.71111111,11.71111111,0.58,10.3845,129,9.982,1014.36,Yes
1724456375,Partly Cloudy,11.16111111,11.16111111,0.61,10.9319,130,9.982,1014.6,Yes
1708217578,Partly Cloudy,10.02777778,10.02777778,0.68,11.1734,138,15.8263,1014.69,Yes
1718196723,Partly Cloudy,10.13888889,10.13888889,0.65,13.6206,140,14.9569,1014.51,Yes
1711047396,Partly Cloudy,21.01666667,21.01666667,0.87,3.22,310,15.8263,1012.02,Yes
1723536126,Clear,19.44444444,19.44444444,0.9,6.0375,291,15.8263,1012.22,Yes
1728808303,Mostly Cloudy,20.72222222,20.72222222,0.81,9.2253,354,14.8764,1008.65,Yes
1725507371,Partly Cloudy,18.79444444,18.79444444,0.93,5.9248,272,14.812,1012.11,Yes
1707146738,Partly Cloudy,17.73333333,17.73333333,0.93,3.1234,303,14.812,1011.63,Yes
1710886877,Partly Cloudy,17.60555556,17.60555556,0.95,2.9302,338,14.0231,1011.84,Yes
1733981186,Partly Cloudy,18.73333333,18.73333333,0.93,7.8407,50,9.7566,1011.81,Yes
1706534195,Partly Cloudy,22.55555556,22.55555556,0.8,1.61,20,9.7566,1011.72,Yes
1721990271,Partly Cloudy,24.76111111,24.76111111,0.7,3.1717,41,9.9015,1011.86,Yes
1719942778,Partly Cloudy,27.17222222,28.03333333,0.56,1.7388,139,9.982,1011.67,Yes
1708671532,Mostly Cloudy,28.91111111,30.13888889,0.55,2.9463,75,9.982,1011.27,Yes
1719360912,Mostly Cloudy,30.95555556,31.17222222,0.42,2.7531,186,11.3988,1011.07,Yes
1718235761,Mostly Cloudy,32.17222222,32.22222222,0.38,7.728,161,10.0464,1010.47,Yes
1724587697,Mostly Cloudy,32.12777778,31.27222222,0.32,7.3416,249,10.0464,1010.07,Yes
1728512947,Mostly Cloudy,31.98333333,31.41111111,0.35,7.1645,168,10.3523,1009.69,Yes
1713243675,Mostly Cloudy,32.53888889,32.68888889,0.38,12.6224,199,11.27,1008.95,Yes
1721490919,Partly Cloudy,31.97777778,32.16111111,0.4,12.0911,190,11.27,1008.2,Yes
1720834401,Mostly Cloudy,32.01111111,32.51111111,0.41,8.9194,210,10.3523,1007.57,Yes
1732497813,Mostly Cloudy,30.94444444,30.75,0.39,13.4113,189,9.982,1007.1,Yes
1721499807,Mostly Cloudy,28.57222222,29.15,0.5,7.9695,205,9.9015,1007.04,Yes
1704418576,Mostly Cloudy,27.09444444,28.15,0.59,6.2307,55,10.2718,1007.03,Yes
1725659301,Mostly Cloudy,24.69444444,24.69444444,0.65,4.4275,64,10.0464,1006.95,Yes
1732536815,Partly Cloudy,24.13888889,24.13888889,0.7,12.8478,17,15.8746,1007.07,Yes
1731949856,Mostly Cloudy,23.12222222,23.12222222,0.77,11.8496,5,14.7154,1007.62,Yes
1713559881,Partly Cloudy,15.56111111,15.56111111,0.92,3.3327,263,14.9086,1011.53,Yes
1711685942,Partly Cloudy,15.49444444,15.49444444,0.87,3.3649,280,15.8263,1011.34,Yes
1722420344,Mostly Cloudy,16.53888889,16.53888889,0.91,3.6225,321,14.168,1008.66,Yes
1712202402,Partly Cloudy,13.8,13.8,0.9,3.2039,291,15.7297,1011.04,Yes
1726907997,Partly Cloudy,13.31666667,13.31666667,0.9,3.1234,274,15.6492,1011.12,No
1711835755,Partly Cloudy,12.60555556,12.60555556,0.92,3.6064,308,13.8943,1010.9,No
1733782425,Clear,12.32777778,12.32777778,0.93,3.0912,295,10.8192,1011.54,No
1720041089,Partly Cloudy,14.96666667,14.96666667,0.87,4.508,322,9.6761,1010.85,No
1726830281,Mostly Cloudy,16.26111111,16.26111111,0.87,8.6135,348,9.7083,1010.89,No
1721499903,Foggy,16.25,16.25,0.92,9.3058,341,0.9982,1010.93,No
1715529202,Partly Cloudy,18.88888889,18.88888889,0.89,10.6421,340,4.5885,1010.64,No
1714203664,Partly Cloudy,21.35,21.35,0.76,14.0392,341,10.948,1010.56,No
1715846332,Mostly Cloudy,21.20555556,21.20555556,0.76,13.9426,340,12.0428,1010.5,No
1723150613,Partly Cloudy,22.33888889,22.33888889,0.72,10.8192,348,11.27,1010.09,No
1719341872,Mostly Cloudy,23.03333333,23.03333333,0.66,10.2074,333,15.3111,1009.62,No
1721875764,Mostly Cloudy,23.91111111,23.91111111,0.62,9.4024,352,11.27,1008.8,No
1728126538,Mostly Cloudy,24.97777778,24.97777778,0.51,7.6636,348,11.27,1008.39,No
1709273765,Mostly Cloudy,23.8,23.8,0.58,9.0482,341,11.4471,1007.71,Yes
1732377475,Mostly Cloudy,23.59444444,23.59444444,0.53,7.5992,358,11.27,1007.66,Yes
1724999577,Mostly Cloudy,22.50555556,22.50555556,0.68,11.27,340,11.1251,1007.66,Yes
1715644629,Mostly Cloudy,20.01666667,20.01666667,0.78,12.2682,329,11.4471,1007.6,Yes
1735489026,Mostly Cloudy,19.91111111,19.91111111,0.74,16.1966,20,11.2056,1007.87,Yes
1729027719,Overcast,19.35555556,19.35555556,0.76,13.2664,29,14.9086,1008.35,Yes
1726990983,Overcast,17.88333333,17.88333333,0.85,12.6868,7,14.9569,1008.32,Yes
1711228041,Overcast,17.25,17.25,0.89,10.5294,338,15.8263,1008.16,Yes
1734827259,Overcast,16.62777778,16.62777778,0.92,6.3756,328,15.8263,1008.15,Yes
1707759256,Mostly Cloudy,15.84444444,15.84444444,0.84,3.5259,315,14.9569,1009.37,Yes
1722818823,Overcast,17,17,0.92,2.6565,55,14.9086,1008.06,Yes
1732789880,Overcast,17.06666667,17.06666667,0.86,6.6332,289,15.8263,1007.86,Yes
1714886269,Overcast,16.50555556,16.50555556,0.79,6.9874,307,14.9569,1008.06,Yes
1708525941,Mostly Cloudy,14.98333333,14.98333333,0.83,9.4507,299,11.2056,1007.87,Yes
1735254485,Partly Cloudy,16.02222222,16.02222222,0.81,12.3809,299,11.2056,1007.98,Yes
1718204500,Mostly Cloudy,16.16111111,16.16111111,0.81,15.8746,306,9.982,1008.07,Yes
1708705461,Mostly Cloudy,18.84444444,18.84444444,0.68,22.1053,309,9.982,1007.86,Yes
1731379092,Mostly Cloudy,21.11666667,21.11666667,0.68,20.2055,300,9.982,1007.95,Yes
1735194224,Partly Cloudy,22.50555556,22.50555556,0.62,15.1501,309,9.982,1008.2,Yes
1731719916,Partly Cloudy,23.79444444,23.79444444,0.54,17.2431,290,11.27,1007.95,Yes
1727288236,Partly Cloudy,23.88888889,23.88888889,0.51,15.5848,309,11.27,1008.03,Yes
1705311527,Partly Cloudy,25.83333333,25.83333333,0.44,16.422,308,11.4471,1008.03,Yes
1724325080,Partly Cloudy,25.92777778,25.92777778,0.43,21.6867,290,11.27,1007.73,Yes
1726260570,Partly Cloudy,25,25,0.42,20.0767,290,9.982,1007.71,Yes
1709744563,Partly Cloudy,24.94444444,24.94444444,0.43,18.6599,288,10.3523,1007.73,Yes
1716360882,Partly Cloudy,24.92777778,24.92777778,0.45,16.9855,299,9.982,1007.81,Yes
1735458858,Partly Cloudy,22.8,22.8,0.51,12.397,290,11.2056,1008.02,Yes
1716660422,Partly Cloudy,19.33888889,19.33888889,0.7,7.3255,280,11.3988,1008.55,No
1720730126,Partly Cloudy,17.80555556,17.80555556,0.78,4.7817,260,9.982,1008.62,No
1722408064,Mostly Cloudy,17.78333333,17.78333333,0.75,3.4615,256,15.8263,1008.73,No
1733760235,Mostly Cloudy,16.48888889,16.48888889,0.79,6.3434,279,14.9569,1009.41,No
1729336980,Mostly Cloudy,15.69444444,15.69444444,0.83,6.5044,281,15.8263,1009.79,No
1711245255,Mostly Cloudy,15.62777778,15.62777778,0.81,3.3649,299,15.8263,1009.69,No
1735040372,Mostly Cloudy,16.21111111,16.21111111,0.93,4.2182,279,14.7154,1007.41,No
1714228657,Mostly Cloudy,15.57777778,15.57777778,0.84,6.2951,281,15.8263,1009.61,No
1716389978,Mostly Cloudy,15.57777778,15.57777778,0.81,3.3166,306,15.8263,1009.32,No
1712863581,Mostly Cloudy,15.60555556,15.60555556,0.81,3.7191,327,14.9569,1009.37,No
1713260381,Mostly Cloudy,15.05,15.05,0.83,7.7924,348,9.982,1009.14,No
1706079986,Mostly Cloudy,17.06666667,17.06666667,0.73,9.3219,339,9.982,1009.12,No
1712688144,Mostly Cloudy,17.48333333,17.48333333,0.72,7.4221,10,9.982,1009.19,No
1722205990,Overcast,17.66666667,17.66666667,0.71,8.7745,48,9.982,1009.19,No
1735137820,Overcast,18.8,18.8,0.69,8.7584,59,9.982,1008.99,No
1713146702,Clear,19.68333333,19.68333333,0.67,8.7423,60,11.0285,1008.93,No
1717580346,Clear,18.82222222,18.82222222,0.78,10.626,70,11.27,1008.11,Yes
1729349868,Mostly Cloudy,20,20,0.77,4.7495,69,11.27,1007.52,Yes
1710600427,Mostly Cloudy,21.15,21.15,0.72,7.7924,108,11.3988,1007.29,Yes
1707326217,Mostly Cloudy,23.65555556,23.65555556,0.67,11.0124,89,11.2056,1006.83,Yes
1725162846,Mostly Cloudy,23.61666667,23.61666667,0.6,15.2145,147,11.2056,1006.16,Yes
1704804023,Mostly Cloudy,23.81666667,23.81666667,0.62,10.6421,152,11.3988,1005.9,Yes
1709097939,Partly Cloudy,22.03888889,22.03888889,0.7,25.0033,200,11.27,1005.65,Yes
1710270818,Mostly Cloudy,19.95,19.95,0.7,16.1644,190,11.0768,1006.32,Yes
1728933189,Partly Cloudy,18.92222222,18.92222222,0.8,8.3237,189,11.2861,1006.71,Yes
1709643552,Mostly Cloudy,17.26666667,17.26666667,0.88,7.8085,149,9.8532,1007.17,Yes
1734102510,Partly Cloudy,16.17777778,16.17777778,0.9,5.957,159,15.4399,1007.38,Yes
1732883594,Mostly Cloudy,15.83333333,15.83333333,0.93,6.3434,149,14.2324,1007.32,No
1717841137,Mostly Cloudy,16.73333333,16.73333333,0.93,6.0053,112,3.9123,1007.28,No
1735384263,Mostly Cloudy,16.71111111,16.71111111,0.97,13.1054,121,15.5526,1006.86,No
1727988980,Overcast,16.26666667,16.26666667,0.97,5.474,192,6.6976,1009.54,No
1712493333,Mostly Cloudy,16.13888889,16.13888889,0.97,11.0446,270,14.6349,1007.4,No
1719633640,Partly Cloudy,16.08888889,16.08888889,0.97,3.0912,35,14.6349,1006.87,No
1709088616,Mostly Cloudy,15.55555556,15.55555556,0.96,2.7692,287,7.8246,1007.66,No
1719859465,Partly Cloudy,14.51666667,14.51666667,1,3.0268,83,4.9427,1007.73,No
1723080065,Mostly Cloudy,17.08888889,17.08888889,0.99,10.8192,171,6.9391,1007.8,No
1730051837,Mostly Cloudy,17.66666667,17.66666667,0.96,9.5956,143,10.4811,1008.39,No
1714692733,Mostly Cloudy,19.79444444,19.79444444,0.85,10.5133,162,11.27,1008.32,No
1715134788,Mostly Cloudy,22.01666667,22.01666667,0.74,10.7709,229,11.27,1008.71,No
1707202702,Partly Cloudy,21.13888889,21.13888889,0.73,9.4668,237,11.0768,1009.28,No
1718952650,Partly Cloudy,21.04444444,21.04444444,0.73,15.1018,259,11.27,1009.72,No
1731934354,Partly Cloudy,18.93888889,18.93888889,0.89,13.524,237,7.2772,1010.77,No
1728690989,Overcast,18.91666667,18.91666667,0.9,3.381,274,6.5366,1010.97,Yes
1734369175,Mostly Cloudy,20.05,20.05,0.78,4.7334,213,11.27,1010.28,Yes
1733515798,Partly Cloudy,21.06666667,21.06666667,0.73,9.0643,132,11.27,1009.53,Yes
1709632629,Mostly Cloudy,20.05,20.05,0.78,0.3703,167,11.0768,1009.78,Yes
1726881841,Overcast,20,20,0.83,0.0644,255,11.27,1009.83,Yes
1720145533,Overcast,18.86666667,18.86666667,0.9,0.0322,17,11.27,1010.18,Yes
1728970708,Overcast,17.95555556,17.95555556,0.96,3.7835,89,11.0768,1010.43,Yes
1704654306,Overcast,17.71111111,17.71111111,0.97,12.2199,129,11.2056,1010.09,Yes
1734360928,Overcast,17.73333333,17.73333333,0.93,10.6099,130,11.9784,1009.92,Yes
1731008628,Overcast,16.79444444,16.79444444,0.97,5.3935,143,8.05,1010.08,Yes
1724402425,Overcast,16.66666667,16.66666667,0.97,6.1824,159,7.9695,1010.49,Yes
1722855344,Overcast,16.16111111,16.16111111,0.97,6.2951,169,6.118,1010.1,Yes
1719165466,Overcast,17.01111111,17.01111111,0.91,5.4096,178,13.685,1013.23,Yes
1728907942,Overcast,16.11666667,16.11666667,0.97,2.8658,283,6.118,1010.3,Yes
1717625245,Overcast,16.11666667,16.11666667,0.97,2.8497,306,6.0697,1010.48,Yes
1712795230,Overcast,15.55555556,15.55555556,0.96,5.8121,224,6.5849,1010.86,Yes
1724760415,Clear,14.00555556,14.00555556,1,3.0751,199,5.9731,1010.7,Yes
1705545589,Partly Cloudy,16.11666667,16.11666667,0.93,9.3541,210,5.9731,1011.39,Yes
1717714135,Mostly Cloudy,16.05,16.05,0.93,9.0643,220,3.6708,1011.92,Yes
1716789457,Mostly Cloudy,16.21111111,16.21111111,0.99,7.5831,230,4.991,1012.57,Yes
1709250456,Overcast,17.80555556,17.80555556,0.89,7.728,200,11.27,1013.15,Yes
1722721342,Mostly Cloudy,18.88333333,18.88333333,0.84,5.2325,217,10.8997,1013.59,Yes
1731327919,Mostly Cloudy,20.18888889,20.18888889,0.77,7.8729,202,11.27,1013.43,Yes
1718744100,Mostly Cloudy,22.26666667,22.26666667,0.67,11.0607,208,11.27,1013.32,Yes
1715601603,Partly Cloudy,22.35555556,22.35555556,0.7,12.9766,198,11.4471,1013.49,Yes
1729810180,Partly Cloudy,23.86666667,23.86666667,0.54,10.8675,209,11.27,1013.22,Yes
1710954038,Partly Cloudy,23.88888889,23.88888889,0.58,9.5312,201,11.27,1012.83,Yes
